index,D
1259,0.6730590686202049
1260,0.6770637780427933
1261,0.6681759208440781
1262,0.6696201339364052
1263,0.672943003475666
1264,0.6699534058570862
1265,0.6652483567595482
1266,0.668258547782898
1267,0.6709791123867035
1268,0.663254126906395
1269,0.6728869900107384
1270,0.6735268905758858
1271,0.6677653789520264
1272,0.6769551187753677
1273,0.6793087348341942
1274,0.6669782400131226
1275,0.6674158573150635
1276,0.6711520254611969
1277,0.6699347943067551
1278,0.6711409240961075
1279,0.6695807129144669
1280,0.6782756522297859
1281,0.6717009320855141
1282,0.6682876348495483
1283,0.6779282614588737
1284,0.6754623576998711
1285,0.6832860261201859
1286,0.6774875894188881
1287,0.6655338406562805
1288,0.6663327142596245
1289,0.6611761078238487
1290,0.6710051819682121
1291,0.6678222417831421
1292,0.6718162149190903
1293,0.6662336513400078
1294,0.6654325872659683
1295,0.6698309108614922
1296,0.6676216870546341
1297,0.6658336967229843
1298,0.661811999976635
1299,0.6723064333200455
1300,0.6638967171311378
1301,0.6652619391679764
1302,0.665801115334034
1303,0.66321612149477
1304,0.669300839304924
1305,0.6647202670574188
1306,0.6699521020054817
1307,0.6682605594396591
1308,0.6654415056109428
1309,0.6627578660845757
1310,0.6659751683473587
1311,0.6655179411172867
1312,0.6624740064144135
1313,0.6645124331116676
1314,0.6596012637019157
1315,0.6661155223846436
1316,0.6646287590265274
1317,0.6573979407548904
1318,0.6594727337360382
1319,0.6656356602907181
1320,0.6759036034345627
1321,0.6703841537237167
1322,0.6712234020233154
1323,0.6699483841657639
1324,0.6644391193985939
1325,0.6725918725132942
1326,0.6603244245052338
1327,0.6673961877822876
1328,0.6674581095576286
1329,0.6676749065518379
1330,0.6735437512397766
1331,0.6634616032242775
1332,0.6703143790364265
1333,0.6727994307875633
1334,0.6633217707276344
1335,0.6692040637135506
1336,0.671032652258873
1337,0.6679855212569237
1338,0.6648549661040306
1339,0.666595809161663
1340,0.6634570509195328
1341,0.6716404110193253
1342,0.6639777347445488
1343,0.6826921850442886
1344,0.6739125475287437
1345,0.6754339784383774
1346,0.6708197146654129
1347,0.6657921746373177
1348,0.6642421707510948
1349,0.6635769680142403
1350,0.6692178547382355
1351,0.6769905462861061
1352,0.6696304976940155
1353,0.6618900671601295
1354,0.6657626628875732
1355,0.6776797324419022
1356,0.6707201674580574
1357,0.6763887852430344
1358,0.6734927967190742
1359,0.6711924821138382
1360,0.6793016195297241
1361,0.6788556650280952
1362,0.6847171783447266
1363,0.6757971569895744
1364,0.677896074950695
1365,0.6793833151459694
1366,0.6785616800189018
1367,0.6830004900693893
1368,0.6789604052901268
1369,0.6703011393547058
1370,0.6817695870995522
1371,0.6832250878214836
1372,0.6753040626645088
1373,0.6778400391340256
1374,0.6744430214166641
1375,0.6723160073161125
1376,0.6765480116009712
1377,0.672822006046772
1378,0.6670241802930832
1379,0.670360341668129
1380,0.6723628491163254
1381,0.6730688065290451
1382,0.669918991625309
1383,0.672242134809494
1384,0.6682219728827477
1385,0.6671287715435028
1386,0.674685887992382
1387,0.6750424429774284
1388,0.6702450960874557
1389,0.6695738807320595
1390,0.681334875524044
1391,0.6775844320654869
1392,0.668400302529335
1393,0.6699994057416916
1394,0.6668576672673225
1395,0.6690772995352745
1396,0.6660601496696472
1397,0.6680400520563126
1398,0.6697592213749886
1399,0.6656726822257042
1400,0.6658323779702187
1401,0.659268245100975
1402,0.6625754907727242
1403,0.6629367619752884
1404,0.6668698936700821
1405,0.6653417572379112
1406,0.6608181744813919
1407,0.6633635684847832
1408,0.6600879058241844
1409,0.65846386551857
1410,0.6566178053617477
1411,0.6650715544819832
1412,0.6534404382109642
1413,0.6529180184006691
1414,0.6563540771603584
1415,0.6660424247384071
1416,0.6675556972622871
1417,0.6685751229524612
1418,0.6603335961699486
1419,0.66710165143013
1420,0.6690212115645409
1421,0.6728772222995758
1422,0.6714828312397003
1423,0.6724708005785942
1424,0.6647415310144424
1425,0.6649016365408897
1426,0.670254297554493
1427,0.6703901141881943
1428,0.6643413156270981
1429,0.6687034517526627
1430,0.6644923463463783
1431,0.6623601987957954
1432,0.6637055426836014
1433,0.6655775755643845
1434,0.6677384153008461
1435,0.6708184480667114
1436,0.6669646874070168
1437,0.6605515331029892
1438,0.6654861196875572
1439,0.6656094416975975
1440,0.6626332104206085
1441,0.661771684885025
1442,0.6693266928195953
1443,0.6677919924259186
1444,0.6621273905038834
1445,0.663907952606678
1446,0.659628227353096
1447,0.6588222682476044
1448,0.6481736451387405
1449,0.6523151025176048
1450,0.6600075885653496
1451,0.6626263856887817
1452,0.6683343127369881
1453,0.6595623344182968
1454,0.6536919549107552
1455,0.6569972559809685
1456,0.6630933657288551
1457,0.6703140214085579
1458,0.6664255708456039
1459,0.6620607897639275
1460,0.663156732916832
1461,0.6676637604832649
1462,0.6634947285056114
1463,0.6589882522821426
1464,0.651838481426239
1465,0.6629126444458961
1466,0.6651509180665016
1467,0.6649290174245834
1468,0.6651337295770645
1469,0.659853421151638
1470,0.6713693737983704
1471,0.6699702143669128
1472,0.6643471196293831
1473,0.6700421869754791
1474,0.6672876253724098
1475,0.6638755351305008
1476,0.6642618328332901
1477,0.6620269194245338
1478,0.6620760262012482
1479,0.6631061211228371
1480,0.6685185581445694
1481,0.6686229333281517
1482,0.668561115860939
1483,0.6669787764549255
1484,0.6659601852297783
1485,0.669310100376606
1486,0.6785271391272545
1487,0.6711209639906883
1488,0.6724135652184486
1489,0.6725518107414246
1490,0.6773026064038277
1491,0.6673427298665047
1492,0.6653546467423439
1493,0.6605584844946861
1494,0.6609118431806564
1495,0.674163430929184
1496,0.6750589981675148
1497,0.6689916253089905
1498,0.6736514642834663
1499,0.6676713675260544
1500,0.670754075050354
1501,0.6653972268104553
1502,0.668831117451191
1503,0.6648979857563972
1504,0.6576656773686409
1505,0.6711532771587372
1506,0.6724797114729881
1507,0.6660085842013359
1508,0.6734060496091843
1509,0.65958321839571
1510,0.6641383469104767
1511,0.6645723655819893
1512,0.6673133075237274
1513,0.657846674323082
1514,0.6610673293471336
1515,0.6617097556591034
1516,0.6561919897794724
1517,0.6614910811185837
1518,0.6576447114348412
1519,0.6604499518871307
1520,0.6592647060751915
1521,0.6632277891039848
1522,0.6623678877949715
1523,0.6571326106786728
1524,0.663078248500824
1525,0.6701016873121262
1526,0.6678638160228729
1527,0.6679884269833565
1528,0.6613701358437538
1529,0.6612602695822716
1530,0.665085457265377
1531,0.6654363125562668
1532,0.664061538875103
1533,0.6617095842957497
1534,0.6579933315515518
1535,0.6624565497040749
1536,0.6581533923745155
1537,0.6586484760046005
1538,0.6616705507040024
1539,0.6540365144610405
1540,0.672968216240406
1541,0.6667683497071266
1542,0.6584190875291824
1543,0.659853532910347
1544,0.6590045839548111
1545,0.658541277050972
1546,0.6609334275126457
1547,0.660625696182251
1548,0.6574915200471878
1549,0.6502608805894852
1550,0.6674490720033646
1551,0.6668222397565842
1552,0.6584159433841705
1553,0.6582796424627304
1554,0.6585445180535316
1555,0.6679854989051819
1556,0.668104961514473
1557,0.6684714183211327
1558,0.6581036150455475
1559,0.6611369773745537
1560,0.663558691740036
1561,0.669105276465416
1562,0.6624618843197823
1563,0.6604121774435043
1564,0.658359207212925
1565,0.6607711687684059
1566,0.6620804071426392
1567,0.6549279093742371
1568,0.6557386219501495
1569,0.6531670540571213
1570,0.6657093837857246
1571,0.6612073853611946
1572,0.6598715111613274
1573,0.6606289222836494
1574,0.6586516425013542
1575,0.6587720885872841
1576,0.661868117749691
1577,0.66363824903965
1578,0.6619068682193756
1579,0.6625995263457298
1580,0.660394549369812
1581,0.6578588336706161
1582,0.6593245267868042
1583,0.6547627747058868
1584,0.6554122343659401
1585,0.6580510586500168
1586,0.6644061282277107
1587,0.6584214642643929
1588,0.6547084748744965
1589,0.6555803418159485
1590,0.6553327739238739
1591,0.6579727157950401
1592,0.6639215722680092
1593,0.6631698533892632
1594,0.6502234563231468
1595,0.6694403886795044
1596,0.6689046025276184
1597,0.6654108241200447
1598,0.6696527898311615
1599,0.6637126728892326
1600,0.6532544195652008
1601,0.6558380126953125
1602,0.6530791074037552
1603,0.6526254713535309
1604,0.6507730707526207
1605,0.6570564582943916
1606,0.6492872685194016
1607,0.6559797823429108
1608,0.6546708941459656
1609,0.6564250215888023
1610,0.6516368463635445
1611,0.6669847518205643
1612,0.6542710289359093
1613,0.6508933752775192
1614,0.6575059369206429
1615,0.6775934472680092
1616,0.6634650006890297
1617,0.6649874299764633
1618,0.6611485853791237
1619,0.6663261950016022
1620,0.6725658252835274
1621,0.6687489748001099
1622,0.664259783923626
1623,0.6636847332119942
1624,0.6676207855343819
1625,0.6658330038189888
1626,0.6626327037811279
1627,0.658867783844471
1628,0.6535462290048599
1629,0.6656386703252792
1630,0.6625745072960854
1631,0.6544356793165207
1632,0.6557650044560432
1633,0.6564964428544044
1634,0.6566264256834984
1635,0.6783339604735374
1636,0.6674425154924393
1637,0.6611542254686356
1638,0.6671213507652283
1639,0.6619651019573212
1640,0.6700569242238998
1641,0.6659629046916962
1642,0.6624274402856827
1643,0.6586396843194962
1644,0.6564923450350761
1645,0.6638511717319489
1646,0.6628267541527748
1647,0.6618838161230087
1648,0.670216366648674
1649,0.6594062373042107
1650,0.6725973635911942
1651,0.6647626161575317
1652,0.6626914069056511
1653,0.6674616560339928
1654,0.6564279273152351
1655,0.6559934690594673
1656,0.6619788482785225
1657,0.6551553755998611
1658,0.6603152975440025
1659,0.6544645726680756
1660,0.6592509672045708
1661,0.6561508104205132
1662,0.6605540663003922
1663,0.652680829167366
1664,0.6546847820281982
1665,0.677424281835556
1666,0.6729718446731567
1667,0.6646797880530357
1668,0.6559033766388893
1669,0.6603762954473495
1670,0.6664133816957474
1671,0.667449526488781
1672,0.6606655642390251
1673,0.6614811643958092
1674,0.6609998047351837
1675,0.6636028662323952
1676,0.667326956987381
1677,0.6570922806859016
1678,0.6610063016414642
1679,0.6529103741049767
1680,0.6638396456837654
1681,0.6662775576114655
1682,0.660620354115963
1683,0.6594200283288956
1684,0.6607507988810539
1685,0.6595908105373383
1686,0.6651329845190048
1687,0.6644110977649689
1688,0.6559336185455322
1689,0.6626342162489891
1690,0.6636598706245422
1691,0.6620927155017853
1692,0.6590813025832176
1693,0.6580815389752388
1694,0.6511461138725281
1695,0.659757561981678
1696,0.6629821211099625
1697,0.6490145325660706
1698,0.658250093460083
1699,0.6529172360897064
1700,0.6736041978001595
1701,0.6690976917743683
1702,0.6599214747548103
1703,0.6647961288690567
1704,0.6581314504146576
1705,0.6626896634697914
1706,0.6548619270324707
1707,0.6463668495416641
1708,0.6535892188549042
1709,0.6464468464255333
1710,0.6583424061536789
1711,0.663825273513794
1712,0.6528478488326073
1713,0.6532780677080154
1714,0.6563982740044594
1715,0.652139849960804
1716,0.6597621068358421
1717,0.6527870818972588
1718,0.6536652818322182
1719,0.6433363631367683
1720,0.6568251773715019
1721,0.6509258300065994
1722,0.6600913405418396
1723,0.6453114598989487
1724,0.6506928652524948
1725,0.6724256575107574
1726,0.6658277362585068
1727,0.6671735420823097
1728,0.6580958142876625
1729,0.6617055684328079
1730,0.6741660758852959
1731,0.6752875074744225
1732,0.6662779673933983
1733,0.6616864502429962
1734,0.666603647172451
1735,0.6670926138758659
1736,0.6719301640987396
1737,0.6695329025387764
1738,0.6640665754675865
1739,0.6735291332006454
1740,0.6680353581905365
1741,0.6634227186441422
1742,0.6592661961913109
1743,0.6558669805526733
1744,0.6565045192837715
1745,0.6633132323622704
1746,0.6660838723182678
1747,0.6639519110321999
1748,0.6610771864652634
1749,0.6688645780086517
1750,0.6693325564265251
1751,0.6619261801242828
1752,0.6623388901352882
1753,0.6584375500679016
1754,0.6599080786108971
1755,0.6691461578011513
1756,0.667452484369278
1757,0.6695929989218712
1758,0.6617268100380898
1759,0.659746341407299
1760,0.6717599630355835
1761,0.6703873872756958
1762,0.6624056994915009
1763,0.6596530079841614
1764,0.6535981073975563
1765,0.6757969185709953
1766,0.6674212738871574
1767,0.6669987887144089
1768,0.660291776061058
1769,0.6617169231176376
1770,0.6653233617544174
1771,0.6662867739796638
1772,0.6554478779435158
1773,0.6497733816504478
1774,0.6522969827055931
1775,0.6604916304349899
1776,0.6610602661967278
1777,0.6542626842856407
1778,0.6509945467114449
1779,0.645584300160408
1780,0.6576918736100197
1781,0.6613534837961197
1782,0.6513911187648773
1783,0.6555815190076828
1784,0.6460381969809532
1785,0.6562719494104385
1786,0.6637224033474922
1787,0.6598275080323219
1788,0.6514388173818588
1789,0.6395113542675972
1790,0.6577684581279755
1791,0.6619233042001724
1792,0.6533603668212891
1793,0.6564382016658783
1794,0.6585389897227287
1795,0.6638230010867119
1796,0.6605999767780304
1797,0.6646484434604645
1798,0.6600388512015343
1799,0.6551700979471207
1800,0.663573645055294
1801,0.6607876121997833
1802,0.6605146080255508
1803,0.6546861305832863
1804,0.6549088433384895
1805,0.6604355871677399
1806,0.6639429554343224
1807,0.6555599719285965
1808,0.6602742746472359
1809,0.6522213444113731
1810,0.6636948361992836
1811,0.6570132374763489
1812,0.6560487970709801
1813,0.6491227224469185
1814,0.6499248445034027
1815,0.6605023667216301
1816,0.6537635922431946
1817,0.6547432169318199
1818,0.6568145677447319
1819,0.6520517021417618
1820,0.6649338901042938
1821,0.6600677520036697
1822,0.664333388209343
1823,0.6563481912016869
1824,0.6585054099559784
1825,0.6615516543388367
1826,0.6577021852135658
1827,0.6561715975403786
1828,0.6563327237963676
1829,0.6506370455026627
1830,0.6679116040468216
1831,0.6638519167900085
1832,0.6634462177753448
1833,0.6602234914898872
1834,0.6565259769558907
1835,0.6707063317298889
1836,0.6594446301460266
1837,0.660264365375042
1838,0.6579306051135063
1839,0.6538318693637848
1840,0.66800806671381
1841,0.659933440387249
1842,0.6616026982665062
1843,0.6577058583498001
1844,0.6558061465620995
1845,0.6627410724759102
1846,0.6623502522706985
1847,0.656644195318222
1848,0.6657971665263176
1849,0.6564094424247742
1850,0.6647873222827911
1851,0.6678940579295158
1852,0.651966318488121
1853,0.6529836654663086
1854,0.6430796906352043
1855,0.6738534793257713
1856,0.6724299564957619
1857,0.6628594323992729
1858,0.6620496213436127
1859,0.6737220585346222
1860,0.6689402163028717
1861,0.665778823196888
1862,0.6630530059337616
1863,0.6626309454441071
1864,0.6543682143092155
1865,0.6575378328561783
1866,0.6568012833595276
1867,0.6531388238072395
1868,0.6553746983408928
1869,0.6567578613758087
1870,0.6720447391271591
1871,0.6739704832434654
1872,0.6614482253789902
1873,0.6636343076825142
1874,0.6637933999300003
1875,0.6702714115381241
1876,0.6613064929842949
1877,0.6656565293669701
1878,0.6574185118079185
1879,0.6557418033480644
1880,0.6695598363876343
1881,0.6652065292000771
1882,0.6674595922231674
1883,0.6606788113713264
1884,0.66170933842659
1885,0.664139561355114
1886,0.6650820225477219
1887,0.6600852757692337
1888,0.6634178534150124
1889,0.6611048132181168
1890,0.6637641489505768
1891,0.6677805632352829
1892,0.6647583842277527
1893,0.658538930118084
1894,0.6555550247430801
1895,0.6568210422992706
1896,0.6613642200827599
1897,0.6592807620763779
1898,0.6589781641960144
1899,0.6627969220280647
1900,0.6643169447779655
1901,0.6645036488771439
1902,0.6631514579057693
1903,0.6575541272759438
1904,0.6524579152464867
1905,0.6654584258794785
1906,0.663585901260376
1907,0.6599267944693565
1908,0.6613852977752686
1909,0.6602249518036842
1910,0.6564791053533554
1911,0.6545429527759552
1912,0.6537693068385124
1913,0.6542717292904854
1914,0.6553261578083038
1915,0.6579943001270294
1916,0.6583802029490471
1917,0.6520989760756493
1918,0.6555858179926872
1919,0.6524092331528664
1920,0.6593271866440773
1921,0.6586929187178612
1922,0.6553569957613945
1923,0.6579179614782333
1924,0.6505373790860176
1925,0.668451152741909
1926,0.6607522591948509
1927,0.6597653776407242
1928,0.6672776862978935
1929,0.658857598900795
1930,0.6533191576600075
1931,0.656801775097847
1932,0.6606179103255272
1933,0.6415562927722931
1934,0.6436072960495949
1935,0.6597149893641472
1936,0.6605627834796906
1937,0.6588155925273895
1938,0.6466948166489601
1939,0.6482277810573578
1940,0.6634892150759697
1941,0.6507385075092316
1942,0.6578334793448448
1943,0.6438495740294456
1944,0.644194945693016
1945,0.6586285531520844
1946,0.6564415171742439
1947,0.6605326235294342
1948,0.6552751213312149
1949,0.6602207943797112
1950,0.655130423605442
1951,0.6529834493994713
1952,0.6506563797593117
1953,0.6483518779277802
1954,0.6511267796158791
1955,0.6643177792429924
1956,0.6653218269348145
1957,0.6564339101314545
1958,0.6612838357686996
1959,0.6599481403827667
1960,0.660667173564434
1961,0.6567356288433075
1962,0.6570176258683205
1963,0.6575066074728966
1964,0.6464090794324875
1965,0.6615707129240036
1966,0.6528715267777443
1967,0.656869113445282
1968,0.6569496542215347
1969,0.6500439941883087
1970,0.6443397104740143
1971,0.6552621945738792
1972,0.6506555005908012
1973,0.6507367342710495
1974,0.6483729779720306
1975,0.6553200632333755
1976,0.6661405488848686
1977,0.6612852290272713
1978,0.657661072909832
1979,0.6476197093725204
1980,0.6564524844288826
1981,0.6486918851733208
1982,0.650872990489006
1983,0.6519280597567558
1984,0.6425653770565987
1985,0.6541318818926811
1986,0.6612896621227264
1987,0.6518327966332436
1988,0.6567579060792923
1989,0.6497122570872307
1990,0.6640454605221748
1991,0.6645648777484894
1992,0.6559826284646988
1993,0.6562292724847794
1994,0.6582286581397057
1995,0.6566477343440056
1996,0.6567188203334808
1997,0.6521943509578705
1998,0.6445283517241478
1999,0.6536178588867188
2000,0.6470057889819145
2001,0.6467519402503967
2002,0.6378915011882782
2003,0.641959935426712
2004,0.6360835954546928
2005,0.6429834216833115
2006,0.6512433588504791
2007,0.6475711539387703
2008,0.6432109549641609
2009,0.6435496732592583
2010,0.6612158343195915
2011,0.6585295647382736
2012,0.6575476378202438
2013,0.6366799920797348
2014,0.6495856940746307
2015,0.6603749766945839
2016,0.6625755727291107
2017,0.6569020077586174
2018,0.656760185956955
2019,0.6520375460386276
2020,0.6641286835074425
2021,0.657282829284668
2022,0.6601962819695473
2023,0.6581289172172546
2024,0.65312060713768
2025,0.654212236404419
2026,0.6584372892975807
2027,0.6533564999699593
2028,0.6506519317626953
2029,0.6497544273734093
2030,0.6796184852719307
2031,0.669120728969574
2032,0.6737134829163551
2033,0.6652297824621201
2034,0.6646254733204842
2035,0.6542476788163185
2036,0.6642397567629814
2037,0.6597329452633858
2038,0.6565624177455902
2039,0.6583930402994156
2040,0.6711060777306557
2041,0.6609693765640259
2042,0.6687435135245323
2043,0.6580781266093254
2044,0.6632611453533173
2045,0.6652860939502716
2046,0.6638199016451836
2047,0.6558187082409859
2048,0.6521936058998108
2049,0.6525946408510208
2050,0.6530498638749123
2051,0.6520271599292755
2052,0.6494268923997879
2053,0.6429043039679527
2054,0.644012562930584
2055,0.6623999923467636
2056,0.6557116955518723
2057,0.6626598536968231
2058,0.6545239463448524
2059,0.6515868306159973
2060,0.6577716618776321
2061,0.664355643093586
2062,0.6488433554768562
2063,0.6494651511311531
2064,0.6491270586848259
2065,0.6585119664669037
2066,0.6607352048158646
2067,0.652332216501236
2068,0.6587731167674065
2069,0.6533738672733307
2070,0.6501745507121086
2071,0.6512726470828056
2072,0.6525695770978928
2073,0.6411181837320328
2074,0.6495194733142853
2075,0.6669357642531395
2076,0.6599608957767487
2077,0.6637729108333588
2078,0.662876658141613
2079,0.6472221538424492
2080,0.6568129807710648
2081,0.6607206091284752
2082,0.6526865884661674
2083,0.6602420657873154
2084,0.6519241109490395
2085,0.6637393161654472
2086,0.657932423055172
2087,0.6560980603098869
2088,0.6538853868842125
2089,0.6477689892053604
2090,0.6489802673459053
2091,0.6521449014544487
2092,0.6451632082462311
2093,0.6538939028978348
2094,0.6531539782881737
2095,0.6605355590581894
2096,0.6648198664188385
2097,0.6625448539853096
2098,0.6624637097120285
2099,0.647452749311924
2100,0.6565039530396461
2101,0.6542946025729179
2102,0.655703067779541
2103,0.6513059809803963
2104,0.6525105014443398
2105,0.6497105583548546
2106,0.6544054076075554
2107,0.6515320539474487
2108,0.6499929800629616
2109,0.6474990695714951
2110,0.6571234837174416
2111,0.6572317257523537
2112,0.6595599800348282
2113,0.6487861275672913
2114,0.6528480798006058
2115,0.6574723571538925
2116,0.6542966887354851
2117,0.6538306996226311
2118,0.6511939391493797
2119,0.6506867781281471
2120,0.6562593951821327
2121,0.6597878485918045
2122,0.6491581574082375
2123,0.657531626522541
2124,0.6428492665290833
2125,0.6560801938176155
2126,0.6458770781755447
2127,0.65169557929039
2128,0.6413249149918556
2129,0.6465716809034348
2130,0.6614384353160858
2131,0.6590226292610168
2132,0.6578018143773079
2133,0.6555933952331543
2134,0.6548649445176125
2135,0.6591576188802719
2136,0.6579978838562965
2137,0.6557761877775192
2138,0.6592046767473221
2139,0.6485002562403679
2140,0.6699730306863785
2141,0.6620202213525772
2142,0.6653530597686768
2143,0.6661629602313042
2144,0.6526920273900032
2145,0.6563834026455879
2146,0.6521312445402145
2147,0.6526104435324669
2148,0.6494404375553131
2149,0.6479956358671188
2150,0.6610276326537132
2151,0.6566080525517464
2152,0.6499161496758461
2153,0.6442239880561829
2154,0.6458867788314819
2155,0.6520631909370422
2156,0.6593451201915741
2157,0.6571756824851036
2158,0.6505123153328896
2159,0.6496398374438286
2160,0.6562869399785995
2161,0.6549749299883842
2162,0.6490188464522362
2163,0.6487626731395721
2164,0.6455448865890503
2165,0.6408450901508331
2166,0.6395123675465584
2167,0.6357472538948059
2168,0.6390705928206444
2169,0.6362879052758217
2170,0.6585657894611359
2171,0.657446950674057
2172,0.6584482565522194
2173,0.6509006917476654
2174,0.6539616659283638
2175,0.645158089697361
2176,0.6503830775618553
2177,0.6461085230112076
2178,0.6433423012495041
2179,0.6439222395420074
2180,0.6680926755070686
2181,0.6639059782028198
2182,0.6663405075669289
2183,0.6615145727992058
2184,0.6583820804953575
2185,0.6692235991358757
2186,0.6709655150771141
2187,0.664057120680809
2188,0.6564905270934105
2189,0.6591760963201523
2190,0.6768928319215775
2191,0.6723110005259514
2192,0.6764637231826782
2193,0.6683227494359016
2194,0.6626642569899559
2195,0.6657354533672333
2196,0.6727950721979141
2197,0.6687460690736771
2198,0.6590764671564102
2199,0.6588283330202103
2200,0.6588899046182632
2201,0.653114341199398
2202,0.6454103738069534
2203,0.6456630378961563
2204,0.6504801213741302
2205,0.6520441174507141
2206,0.646437793970108
2207,0.6500485762953758
2208,0.6497301682829857
2209,0.6460926532745361
2210,0.65634735673666
2211,0.6478523910045624
2212,0.6521807238459587
2213,0.6549907103180885
2214,0.6503507420420647
2215,0.6619834080338478
2216,0.6584073826670647
2217,0.6527392864227295
2218,0.6507809534668922
2219,0.6458551585674286
2220,0.6601547449827194
2221,0.6572225093841553
2222,0.6519041508436203
2223,0.6571205034852028
2224,0.6510873585939407
2225,0.6686155572533607
2226,0.6542256399989128
2227,0.6551067382097244
2228,0.6594649702310562
2229,0.6546750515699387
2230,0.66429103910923
2231,0.6662666276097298
2232,0.6656282767653465
2233,0.6628467068076134
2234,0.6611137688159943
2235,0.6612928360700607
2236,0.6607325002551079
2237,0.6597048044204712
2238,0.6572598740458488
2239,0.6521158665418625
2240,0.6624576598405838
2241,0.658684104681015
2242,0.6708322092890739
2243,0.6652448549866676
2244,0.6568448469042778
2245,0.6566620990633965
2246,0.6523186415433884
2247,0.6545912399888039
2248,0.6458585634827614
2249,0.6398849636316299
2250,0.658803403377533
2251,0.6611478328704834
2252,0.6560819447040558
2253,0.6581660956144333
2254,0.6475399509072304
2255,0.6565684229135513
2256,0.6606520414352417
2257,0.6514216884970665
2258,0.648562029004097
2259,0.6540486663579941
2260,0.6690085232257843
2261,0.6768342033028603
2262,0.6650927513837814
2263,0.6587749645113945
2264,0.6613214835524559
2265,0.6575021594762802
2266,0.6618265062570572
2267,0.6465118005871773
2268,0.6522490009665489
2269,0.6570359617471695
2270,0.6597625091671944
2271,0.6643159091472626
2272,0.6583674401044846
2273,0.6529347449541092
2274,0.6437795981764793
2275,0.6573398187756538
2276,0.6533688232302666
2277,0.6588612496852875
2278,0.6484195813536644
2279,0.6528764516115189
2280,0.6504776701331139
2281,0.654562197625637
2282,0.6513464748859406
2283,0.6476369127631187
2284,0.6409226432442665
2285,0.6666054353117943
2286,0.6650536730885506
2287,0.6643617078661919
2288,0.6537134721875191
2289,0.6578099355101585
2290,0.6604999899864197
2291,0.6671642288565636
2292,0.6520989611744881
2293,0.6526377350091934
2294,0.6501332595944405
2295,0.6593145132064819
2296,0.6682177037000656
2297,0.6604335755109787
2298,0.6602946147322655
2299,0.6590105593204498
2300,0.6621426269412041
2301,0.6559848412871361
2302,0.6532476544380188
2303,0.6589127779006958
2304,0.652527205646038
2305,0.6570387929677963
2306,0.6627937704324722
2307,0.656446173787117
2308,0.6532431542873383
2309,0.6560586541891098
2310,0.6525840535759926
2311,0.6527155116200447
2312,0.6528243124485016
2313,0.6528487130999565
2314,0.6478401347994804
2315,0.6605939194560051
2316,0.6602368056774139
2317,0.6652893796563148
2318,0.6595226153731346
2319,0.6565538346767426
2320,0.6563893854618073
2321,0.6499801352620125
2322,0.6467674821615219
2323,0.6477884501218796
2324,0.644735649228096
2325,0.6537582501769066
2326,0.6580784842371941
2327,0.6502464562654495
2328,0.6480366885662079
2329,0.6498847976326942
2330,0.650414951145649
2331,0.6476529017090797
2332,0.6481989175081253
2333,0.6479064673185349
2334,0.6431615501642227
2335,0.6601985916495323
2336,0.6607047244906425
2337,0.6565602719783783
2338,0.6541402414441109
2339,0.6530522629618645
2340,0.6607585847377777
2341,0.6623059958219528
2342,0.6586729511618614
2343,0.656176969408989
2344,0.6511567905545235
2345,0.6622405424714088
2346,0.6619545817375183
2347,0.6593490764498711
2348,0.6507447734475136
2349,0.6457988768815994
2350,0.6568979546427727
2351,0.6569328978657722
2352,0.6525200232863426
2353,0.6501477211713791
2354,0.6458320394158363
2355,0.6677850037813187
2356,0.6604202687740326
2357,0.656694807112217
2358,0.656087763607502
2359,0.655722439289093
2360,0.6538413316011429
2361,0.6581429913640022
2362,0.6580146625638008
2363,0.6474804282188416
2364,0.6480777636170387
2365,0.653335377573967
2366,0.65607500821352
2367,0.6558202654123306
2368,0.6512324586510658
2369,0.6415579244494438
2370,0.6585755497217178
2371,0.6530149206519127
2372,0.6607327163219452
2373,0.6508894860744476
2374,0.644580639898777
2375,0.6569999381899834
2376,0.6558909490704536
2377,0.6532787084579468
2378,0.6552385315299034
2379,0.6438463404774666
2380,0.6531204357743263
2381,0.654980443418026
2382,0.6526636630296707
2383,0.6505976468324661
2384,0.6538922339677811
2385,0.6528061553835869
2386,0.6542084291577339
2387,0.6507935151457787
2388,0.6476276218891144
2389,0.6486448645591736
2390,0.6506234183907509
2391,0.6492058411240578
2392,0.6398665979504585
2393,0.640789158642292
2394,0.6412761583924294
2395,0.6620186045765877
2396,0.6511496230959892
2397,0.6559649929404259
2398,0.6615294143557549
2399,0.6472143977880478
2400,0.6527172550559044
2401,0.6487516537308693
2402,0.6427600160241127
2403,0.6478728801012039
2404,0.6404222697019577
2405,0.6523476094007492
2406,0.6503794565796852
2407,0.6444231197237968
2408,0.6400889754295349
2409,0.6455080434679985
2410,0.6529999151825905
2411,0.6494355872273445
2412,0.6548769176006317
2413,0.6502479091286659
2414,0.6499761193990707
2415,0.6519102603197098
2416,0.6496896669268608
2417,0.6374923884868622
2418,0.647039957344532
2419,0.6469611972570419
2420,0.6507230326533318
2421,0.656359076499939
2422,0.6569259986281395
2423,0.6527766585350037
2424,0.6473290771245956
2425,0.654300257563591
2426,0.6568845063447952
2427,0.6498951464891434
2428,0.6541298404335976
2429,0.6416470184922218
2430,0.6543724536895752
2431,0.6648941338062286
2432,0.6630969792604446
2433,0.6533685326576233
2434,0.6539943963289261
2435,0.6592645943164825
