index,dis_losses
2370,0.3698251954287537
2371,0.3647293643025327
2372,0.3598936729687304
2373,0.3578556643044653
2374,0.35878245224637434
2375,0.3664967353678932
2376,0.35740870532910685
2377,0.3596730554892012
2378,0.3509447998251797
2379,0.35715077115484506
2380,0.3657167561290678
2381,0.3588511658108924
2382,0.35848491423386186
2383,0.3562629296759929
2384,0.3501977895902208
2385,0.36764862443789964
2386,0.3559509321185183
2387,0.358668254180388
2388,0.3563208850947293
2389,0.3530228118265956
2390,0.36066261303326314
2391,0.3592114386972317
2392,0.36361364047389383
2393,0.35294438566058134
2394,0.3590343897500314
2395,0.3696253149470022
2396,0.36226705652623137
2397,0.36446299508583446
2398,0.35857321161869143
2399,0.360217185306155
2400,0.36303842215498616
2401,0.3642918553726732
2402,0.358252022384612
2403,0.3571611056643084
2404,0.3559911438256256
2405,0.36878471532143836
2406,0.3574163408811427
2407,0.359087091093221
2408,0.3555970908689105
2409,0.35006251044509823
2410,0.35782942200495194
2411,0.3543966454415282
2412,0.35195975879992336
2413,0.3502535770747287
2414,0.3487692566449977
2415,0.3678838041695682
2416,0.3631779817510242
2417,0.36144601141125704
2418,0.3585269340306274
2419,0.35339262416540096
2420,0.3674086287987134
2421,0.36426461728151177
2422,0.35963813455636834
2423,0.35771756206662203
2424,0.35362924253645023
2425,0.3628221447310172
2426,0.36110118548732156
2427,0.35587254092713033
2428,0.35795478953802884
2429,0.35816115978335544
2430,0.36284462602670525
2431,0.35966729846867646
2432,0.3571667816520722
2433,0.3553157618715743
2434,0.3541467739038231
2435,0.3593337634378228
2436,0.3586768771498656
2437,0.3588451555937775
2438,0.3523279243756917
2439,0.3544074166412196
2440,0.35853311025406703
2441,0.3570343869284165
2442,0.3548972616510943
2443,0.3568895323710008
2444,0.3529115469495127
2445,0.35989405005431374
2446,0.3591718523462942
2447,0.35687702598650595
2448,0.3574805156258512
2449,0.355639532577893
2450,0.3574637546519603
2451,0.35668984695899586
2452,0.3524270661113676
2453,0.35079260281294833
2454,0.3521057547123964
2455,0.3570983079839344
2456,0.359890236588549
2457,0.3527483213538966
2458,0.3534965345189591
2459,0.3486451297259528
2460,0.36175046011436085
2461,0.35746463689922303
2462,0.35472360721304397
2463,0.35815061271683246
2464,0.3506855715897458
2465,0.36390277078329036
2466,0.35753080913843205
2467,0.36042239498500983
2468,0.3502562548503403
2469,0.3599517392225502
2470,0.36294672361090163
2471,0.3611894477743748
2472,0.3562166313987133
2473,0.35625591332262213
2474,0.3513490675894682
2475,0.36528793346783345
2476,0.3595271686877101
2477,0.3563450887676113
2478,0.35688022690371046
2479,0.3558231759662471
2480,0.35868316741029094
2481,0.36169218770728623
2482,0.35228912643164645
2483,0.34777295392406876
2484,0.34754704961106797
2485,0.3692767632401679
2486,0.35839207507362053
2487,0.35515171363334025
2488,0.3577647125425418
2489,0.3542867504860744
2490,0.3585086925463243
2491,0.35248715498230676
2492,0.35429895318244115
2493,0.3526027089308116
2494,0.3535733200794409
2495,0.3559227967557828
2496,0.3569146872551973
2497,0.3521961126445739
2498,0.3491435974590049
2499,0.34944305070175613
2500,0.36233273493356943
2501,0.3607992406718987
2502,0.35584848922146256
2503,0.35107531133762077
2504,0.34761801115737473
2505,0.3610633764385192
2506,0.35208824744894485
2507,0.34896428057970097
2508,0.34830216657031665
2509,0.34701415994935786
2510,0.3577908235640565
2511,0.35854263221922
2512,0.35540604542109594
2513,0.348986072234871
2514,0.35156715950690026
2515,0.3544420400434289
2516,0.3567240954923236
2517,0.3516385900087593
2518,0.3547783218139459
2519,0.3523650735862984
2520,0.35660440493221124
2521,0.35692050683596904
2522,0.3523268751369035
2523,0.3470660497334378
2524,0.3546056954328679
2525,0.35269020904194226
2526,0.3554926632849638
2527,0.35107040799353734
2528,0.34996098895703465
2529,0.3487091916651765
2530,0.35635371259913956
2531,0.35622706910795415
2532,0.3542543772823554
2533,0.3524854621611351
2534,0.3502804230559956
2535,0.3586810184411766
2536,0.35448169018611436
2537,0.35102433360312596
2538,0.3457822179006151
2539,0.3503845688725306
2540,0.36159270041245073
2541,0.35512018794855793
2542,0.3548587060664311
2543,0.35050742389742007
2544,0.3484753190485899
2545,0.35819940108898257
2546,0.35671116596411084
2547,0.3512821473365973
2548,0.3524412414259162
2549,0.35295295937002197
2550,0.3589678766313663
2551,0.3603852046422722
2552,0.35462749004364014
2553,0.3549974191287332
2554,0.35116691678023537
2555,0.36520410125905817
2556,0.35429736947225143
2557,0.35052583064914733
2558,0.3581337857344919
2559,0.3519881761763707
2560,0.36007211129527444
2561,0.357211353611355
2562,0.3531358737098284
2563,0.3514743070464489
2564,0.3513590380672581
2565,0.3565356893972917
2566,0.3526813262257694
2567,0.3483856081469985
2568,0.3477840985148406
2569,0.3458632297259717
2570,0.365114409322581
2571,0.35612597618221253
2572,0.3528460722324277
2573,0.3510615419257771
2574,0.3538199441492065
2575,0.35754752774869114
2576,0.3550601017869208
2577,0.3505251043099017
2578,0.3487460369413549
2579,0.34995797276496887
2580,0.3558067504532081
2581,0.3595328781722991
2582,0.3562063628976995
2583,0.35392515127323876
2584,0.3576265472518511
2585,0.35621637253721883
2586,0.3534462291839694
2587,0.3510069551546712
2588,0.34667968208139593
2589,0.34531576377301176
2590,0.3561939407478679
2591,0.3534023648451182
2592,0.3509758944846382
2593,0.34707590346494
2594,0.3510471412465592
2595,0.3588790526567412
2596,0.3564543443277848
2597,0.35365249302761614
2598,0.3510631147987586
2599,0.3470328315969341
2600,0.3573801293353404
2601,0.3552416607368091
2602,0.3532810834321109
2603,0.3414467504201842
2604,0.3409674901607608
2605,0.35929043800377647
2606,0.34987283368741184
2607,0.3497399554764929
2608,0.34851060770759895
2609,0.34938268942281236
2610,0.3584911702585614
2611,0.36123278860218266
2612,0.3527644675625257
2613,0.355403975514341
2614,0.34999730788971767
2615,0.35785602488793616
2616,0.35385796255316615
2617,0.3540854229907359
2618,0.34829118503026724
2619,0.34594498907238985
2620,0.36111664698143636
2621,0.3527990490937036
2622,0.35738293641854907
2623,0.3534402128093499
2624,0.3491313437784999
2625,0.3597440805809557
2626,0.3573087421823139
2627,0.3548733922075634
2628,0.3529549420865114
2629,0.3523747778135883
2630,0.35677853128141607
2631,0.3571798786644108
2632,0.3524383503543444
2633,0.3495480593078393
2634,0.3511826612732627
2635,0.35869560556963453
2636,0.3571480837735263
2637,0.35425696885290225
2638,0.35242858110380565
2639,0.3548685863983533
2640,0.3627455222212579
2641,0.35472186463923494
2642,0.35481069871216764
2643,0.3542108166316324
2644,0.3483488911932165
2645,0.3538747651517884
2646,0.35678199130641525
2647,0.3534599343114648
2648,0.35458915637544364
2649,0.3508458046381139
2650,0.35977037558870867
2651,0.358885159916129
2652,0.351938396692276
2653,0.353215373252049
2654,0.35393768869155695
2655,0.3618628961488235
2656,0.3579904626716267
2657,0.3579935163013206
2658,0.3484883037480441
2659,0.35129449658157413
2660,0.3620529509772939
2661,0.3532640505428157
2662,0.3531542840329083
2663,0.352990156855465
2664,0.3503398020898015
2665,0.3620658716387
2666,0.35819788166314115
2667,0.3598308804606603
2668,0.35289302172739645
2669,0.3528742282843787
2670,0.36312321123998026
2671,0.3583850385236346
2672,0.3583723651476143
2673,0.35617084419431766
2674,0.3529817598664071
2675,0.3604248909910848
2676,0.3556410601316405
2677,0.35717893902920494
2678,0.3504904561545238
2679,0.35090891388822193
2680,0.3570206500281972
2681,0.3574112323690052
2682,0.3505414106136511
2683,0.3530059828738536
2684,0.35099040181183616
2685,0.3642054618882739
2686,0.35598623407773733
2687,0.3554627432310877
2688,0.35158043336277167
2689,0.35177973848729094
2690,0.3672968139333173
2691,0.3581380100289652
2692,0.35368914421924874
2693,0.35439048769060244
2694,0.352067017850797
2695,0.35856918411806593
2696,0.3567132836531016
2697,0.3518122045461797
2698,0.3513801031368823
2699,0.3510771332200894
2700,0.3581491282656173
2701,0.3547932057341268
2702,0.3581737100092833
2703,0.3531745327405693
2704,0.35071065603208934
2705,0.36170593125761047
2706,0.3576329929276931
2707,0.3528705517615169
2708,0.3548987283686961
2709,0.3508651162967209
2710,0.3614963748730904
2711,0.3596200516893844
2712,0.3551996124923722
2713,0.3525150834528868
2714,0.35147223861749505
2715,0.36591188523395
2716,0.35652749671423734
2717,0.35687352187377364
2718,0.3539564656324623
2719,0.3533354522275531
2720,0.35941372282248885
2721,0.3618824100198825
2722,0.35369397835298017
2723,0.35414210134301305
2724,0.3543424468395139
2725,0.36417702579301253
2726,0.3547019096445446
2727,0.3547472281396882
2728,0.3496240192701009
2729,0.3528117823206689
2730,0.3595763705978709
2731,0.3566153421382274
2732,0.35548424622244085
2733,0.352125136320256
2734,0.354766460982236
2735,0.3603430902662356
2736,0.3565778062363301
2737,0.3496427883294003
2738,0.34565072980794037
2739,0.3473180795996642
2740,0.3615253543065599
2741,0.3564810718386626
2742,0.3565048104967953
2743,0.35474392180600445
2744,0.3511051801610584
2745,0.36135352790848285
2746,0.3592744095266358
2747,0.35914340098042136
2748,0.35531165136778653
2749,0.35451209224945257
2750,0.3658958242451849
2751,0.3581950861560412
2752,0.35348558352013265
2753,0.35433774866348455
2754,0.352455192114696
2755,0.3606295046234919
2756,0.3615029868015573
2757,0.36159849166870117
2758,0.35606801189666937
2759,0.35800735344571516
2760,0.36028835571501866
2761,0.35703197860520736
2762,0.35512187682892665
2763,0.35530226536033566
2764,0.3486931868328536
2765,0.3630003557224904
2766,0.35928261772660186
2767,0.35281654194859435
2768,0.3522724543721223
2769,0.3566191959972224
2770,0.35852030633894866
2771,0.3542995871591174
2772,0.3563075077927802
2773,0.3477898294275457
2774,0.34968421405011957
2775,0.3608919005256054
2776,0.3548591370917549
2777,0.35069745754407455
2778,0.34994119159446274
2779,0.3517727088337102
2780,0.360634844165203
2781,0.3536417973189315
2782,0.3501278088112508
2783,0.3514475125419207
2784,0.3546981264737027
2785,0.3579134502686745
2786,0.35406236781561673
2787,0.35431982071931695
2788,0.3516161119149736
2789,0.34795059694731534
2790,0.3601430629895738
2791,0.35790943138855547
2792,0.3540256405172269
2793,0.35131566140277326
2794,0.35031133569961737
2795,0.3620390884639803
2796,0.35714726408651054
2797,0.3506338010149554
2798,0.3546363558651002
2799,0.35090998049117317
2800,0.36442768450610896
2801,0.3549083761932436
2802,0.3530347251202449
2803,0.35416807837722714
2804,0.35444855492962296
2805,0.35666700261683504
2806,0.35009462084651977
2807,0.35430735275765096
2808,0.34981724028744976
2809,0.34918094937466393
2810,0.3598294930517181
2811,0.359601337308726
2812,0.3594216879241723
2813,0.3581170848578461
2814,0.3524432078865934
2815,0.3569030663198676
2816,0.3539366635901869
2817,0.3544778777055504
2818,0.3462873987915102
2819,0.3529541891468458
2820,0.3548473691152147
2821,0.3553874046841929
2822,0.3515970381823453
2823,0.3499469138866614
2824,0.343723031361241
2825,0.36338968562685753
2826,0.35578002466643155
2827,0.3581656271761114
2828,0.3535354947748263
2829,0.34908959318783656
2830,0.3590114560009034
2831,0.35256643334696114
2832,0.34775654762244423
2833,0.3523838808221265
2834,0.3462679477269984
2835,0.3534097624711754
2836,0.3543820129938362
2837,0.3490097057228246
2838,0.34565913036835094
2839,0.34760208588001157
2840,0.35916361040320277
2841,0.3510384491898797
2842,0.35781512624961287
2843,0.35123212401531945
2844,0.3493493682096812
2845,0.35863510660888737
2846,0.3559961836200115
2847,0.3554427330651559
2848,0.35158188086895903
2849,0.35096919856780817
2850,0.357737151798138
2851,0.3571019923884021
2852,0.35117553753301134
2853,0.3476658416681053
2854,0.34582030206672415
2855,0.36143904210122163
2856,0.35229952990516156
2857,0.3562133615174569
2858,0.35541704617255976
2859,0.3499385192374553
2860,0.35952522587185065
2861,0.35203772413829143
2862,0.3522232682251733
2863,0.3520574801224322
2864,0.3502572373417783
2865,0.3566560236629376
2866,0.3569871699514468
2867,0.35479418674776375
2868,0.34735651917694027
2869,0.3484235989653375
2870,0.3566275216823767
2871,0.35744001476232673
2872,0.3521553874015808
2873,0.34807377068464423
2874,0.34573976215252206
2875,0.35854477232152765
2876,0.35242553461681714
2877,0.3486510985646366
2878,0.35102015487418686
2879,0.34937442605160485
2880,0.3574116855613456
2881,0.3528532676460329
2882,0.3502103710962721
2883,0.34566596741518696
2884,0.3465243252840909
2885,0.35624344339055464
2886,0.3522645003539472
2887,0.35121816963203684
2888,0.3494724274174241
2889,0.34697812032108466
2890,0.357123573456914
2891,0.35356948469295973
2892,0.3493363610969102
2893,0.34866750067915797
2894,0.34935194820411936
2895,0.3563295723485553
2896,0.35612269176924527
2897,0.3540359447317675
2898,0.35074486097028434
2899,0.3479621673911071
2900,0.3586659586626636
2901,0.35750510771412497
2902,0.35013727831446434
2903,0.34529332459465534
2904,0.3531432656709813
2905,0.35927034483468234
2906,0.3555395625346948
2907,0.3503347962848411
2908,0.3513032791535716
2909,0.34527851382562935
2910,0.35988785609726076
2911,0.34864959391680633
2912,0.35233494861066833
2913,0.3473299978193173
2914,0.34591374577076967
2915,0.35233668946037605
2916,0.35230209856979117
2917,0.35443286240593463
2918,0.34559170790940275
2919,0.3520886471941451
2920,0.35301964514511674
2921,0.3504571365423439
2922,0.3497502316128124
2923,0.3441196889424127
2924,0.341400074564721
2925,0.3512763720898589
2926,0.3500144920073265
2927,0.34925908170455744
2928,0.3456989167150387
2929,0.34757827801152696
2930,0.35615815086798236
2931,0.35819744423401256
2932,0.35168561758088673
2933,0.35314411934742257
2934,0.3475447724427074
2935,0.3580352779754922
2936,0.34855223268516794
2937,0.3496105370442729
2938,0.3514284929953331
2939,0.3392485779179029
2940,0.35156114855088477
2941,0.34952247339831893
2942,0.34843580757290865
2943,0.3528540819144446
2944,0.35120562334691197
2945,0.3560173270130946
2946,0.35281035698149815
2947,0.34740869910263816
2948,0.34726748633975824
2949,0.3470352225559802
2950,0.3564930710910766
2951,0.35235987148009057
2952,0.3532470824304691
2953,0.3497608348357776
2954,0.3446067037168613
2955,0.358417703839373
2956,0.35450585223426506
2957,0.35048893118692825
2958,0.3497509274108351
2959,0.34633376356983975
2960,0.35724724940032015
2961,0.3570798044362344
2962,0.346439986435835
2963,0.35030715081317365
2964,0.3450333744533791
2965,0.3538192293860696
2966,0.3491088844035283
2967,0.35144448772934844
2968,0.34690374973391697
2969,0.3437883762781285
2970,0.35615328840972965
2971,0.3510108058117638
2972,0.34690877265674025
2973,0.35017996927923406
2974,0.34360108001173034
2975,0.35702130420148864
2976,0.3510488527865449
2977,0.3565591066336829
2978,0.35098260419427857
2979,0.34650298361935894
2980,0.35481993940250933
2981,0.3498193183221108
2982,0.34795082489813656
2983,0.3403748475815639
2984,0.3466082934505683
2985,0.3556321583503534
2986,0.3512704207384882
2987,0.34909363226457074
2988,0.34924020624357804
2989,0.3474508080600707
2990,0.35480308877535105
2991,0.3555447594685988
2992,0.3525305804142282
2993,0.3511020836751323
2994,0.3477582611328314
2995,0.35532068368817166
2996,0.354411912604797
2997,0.34688394178043713
2998,0.3528405760437989
2999,0.3487715462515177
3000,0.35506942203222225
3001,0.3542335740298279
3002,0.35175226000714893
3003,0.34959760628455927
3004,0.3440909833947489
3005,0.3508549534584865
3006,0.34712081014617413
3007,0.34656727560295547
3008,0.3426919109072567
3009,0.3414841727776961
3010,0.3464405984917948
3011,0.3464837672789235
3012,0.3425429155511304
3013,0.3444091310678435
3014,0.3441531695117635
3015,0.3556619744655515
3016,0.35217041737777144
3017,0.3491775036350755
3018,0.35193326552052145
3019,0.3420003765870717
3020,0.35515740858621836
3021,0.35179949274733047
3022,0.34887554108603924
3023,0.3475992588464879
3024,0.35016715748250976
3025,0.3538660416918353
3026,0.3463769978728176
3027,0.3462984559457164
3028,0.3420467381634988
3029,0.3450383401114093
3030,0.3535501168779105
3031,0.35390771839244306
3032,0.346692875643407
3033,0.34440374448279704
3034,0.3458695327940066
3035,0.35359524325890973
3036,0.3474723891285825
3037,0.3557211291198888
3038,0.340729108526687
3039,0.3420154848867211
3040,0.3611722578687116
3041,0.35018864865145405
3042,0.34708553897447825
3043,0.3473765857456144
3044,0.3495406195644505
3045,0.35523515471742173
3046,0.3545219481976564
3047,0.35061643611301074
3048,0.34753343709244217
3049,0.3490103942549918
3050,0.35189925097236946
3051,0.35276886106522615
3052,0.34672576595436444
3053,0.34488417663850074
3054,0.3466990528520474
3055,0.35772874705062424
3056,0.3515686715437361
3057,0.3484113716389522
3058,0.3472912969175449
3059,0.3476638978670451
3060,0.35842522855632564
3061,0.35693549715782985
3062,0.3546299663457004
3063,0.3470598858250074
3064,0.3455259989608418
3065,0.35294039953838696
3066,0.35237151753803914
3067,0.3508571965142715
3068,0.3462773288084456
3069,0.3445984361585507
3070,0.3510490478562915
3071,0.34947858233589774
3072,0.3525196695623319
3073,0.34340031703641594
3074,0.3422368784581334
3075,0.35135902378184736
3076,0.3494727971140018
3077,0.34594783039132426
3078,0.3410214823632201
3079,0.3417707088072438
3080,0.35269137231771613
3081,0.34617674843338897
3082,0.35152976424240867
3083,0.3475931280654324
3084,0.3445908602111596
3085,0.3547735022119254
3086,0.3456975222865412
3087,0.3500862055080981
3088,0.3458591578913129
3089,0.34408273258485084
3090,0.34842851881153325
3091,0.34800952500548243
3092,0.34988157709768
3093,0.3496395273149506
3094,0.3410272310095385
3095,0.3504909740006628
3096,0.3485129931248909
3097,0.3467381143372906
3098,0.34291955533106466
3099,0.34275879101319745
3100,0.3499959852577241
3101,0.353202710959537
3102,0.34320530566302215
3103,0.3477384982522854
3104,0.3405537583118628
3105,0.35281979101748506
3106,0.35189511091255943
3107,0.3436995220085806
3108,0.3417068941534058
3109,0.3420428017939418
3110,0.3485668508474492
3111,0.3491022682879582
3112,0.33750952472371504
3113,0.34561412787634477
3114,0.34286082283524444
3115,0.35286355141765813
3116,0.34990275460333864
3117,0.34679891008976077
3118,0.3445642950121036
3119,0.343680740757422
3120,0.3572223230826953
3121,0.3509482317719578
3122,0.3499735022379347
3123,0.3527151614673867
3124,0.3409054961578905
3125,0.34869877710815306
3126,0.35005732163910036
3127,0.34035621817446937
3128,0.3465503471449387
3129,0.3441566164828529
3130,0.3515761181835301
3131,0.3448540809725927
3132,0.3478291660300956
3133,0.3382248910498028
3134,0.3438025087364449
3135,0.35493302148235734
3136,0.34977435991783773
3137,0.34528879020824904
3138,0.34251569149907957
3139,0.342055021115571
3140,0.3506205778969221
3141,0.34907979364237507
3142,0.3464441666425752
3143,0.34719532038554674
3144,0.34220347399553974
3145,0.35380141227698525
3146,0.3523098464347114
3147,0.3483084255506185
3148,0.3450938155335828
3149,0.34678963590259393
3150,0.34909089783991665
3151,0.344068600865435
3152,0.3446483195813234
3153,0.34172982346913044
3154,0.33833346817611665
3155,0.35409708062479317
3156,0.3463571399204002
3157,0.34286308559504425
3158,0.3466311823730626
3159,0.3419278197544665
3160,0.348060575644832
3161,0.34484127139257004
3162,0.34423220428553497
3163,0.34611818071239253
3164,0.3421292250806635
3165,0.35415820986771385
3166,0.34890071271864836
3167,0.34731751483334
3168,0.34793558125653545
3169,0.3439517735449736
3170,0.3535522840732385
3171,0.3483491805959339
3172,0.34618609183090776
3173,0.34671674607213865
3174,0.34514235735924775
3175,0.3542503145608035
3176,0.35054794471125955
3177,0.349536967425307
3178,0.33918712479023894
3179,0.34767718748612836
3180,0.35461191328103875
3181,0.34815824376650095
3182,0.3499760479966471
3183,0.34896895240161047
3184,0.3471487191590396
3185,0.3506882047850238
3186,0.3460363415647144
3187,0.3438542820205373
3188,0.3444811194396216
3189,0.33592616428028454
3190,0.35376768762415106
3191,0.35197461685858483
3192,0.3478601991145079
3193,0.34220323557696064
3194,0.34282214434678887
3195,0.3490500359003209
3196,0.351890457809464
3197,0.34964290421363736
3198,0.3481125819288995
3199,0.34301368682837685
3200,0.35380613803863525
3201,0.3472591596694032
3202,0.34730738721603205
3203,0.34540961350291227
3204,0.34065411898715436
3205,0.35549033427041427
3206,0.34846148510609776
3207,0.34584827413243696
3208,0.34528703433423
3209,0.3432635603364834
3210,0.34690383815568343
3211,0.3524727853369122
3212,0.3435153219818084
3213,0.34246494442470804
3214,0.34209825357129753
3215,0.349774936752871
3216,0.34492433095766495
3217,0.34488588202098186
3218,0.34408200230480224
3219,0.3404177129268646
3220,0.35058112799628705
3221,0.3499171475241007
3222,0.34705204288821573
3223,0.3463622846386649
3224,0.3430261703069545
3225,0.3489563824716678
3226,0.34731700856330966
3227,0.3444822788977426
3228,0.33952140167724987
3229,0.3415103488224597
3230,0.35107316409260775
3231,0.34517652412091404
3232,0.34262683605852207
3233,0.34650454393103103
3234,0.34382658063872784
3235,0.3514929302960388
3236,0.35014645102595493
3237,0.3415628102692691
3238,0.34240388229858776
3239,0.3392149160716159
3240,0.3487667392108066
3241,0.3392753369552045
3242,0.3444823396107382
3243,0.34390519202248127
3244,0.34419002266954785
3245,0.34793837430063357
3246,0.34783417774626046
3247,0.3368367621721315
3248,0.3384261114045608
3249,0.3398201726684886
3250,0.3571571922006686
3251,0.348564104354086
3252,0.34784125715247854
3253,0.3413506438416883
3254,0.3456660984468854
3255,0.3506629168987274
3256,0.34854221614924347
3257,0.3476244536313144
3258,0.3455902037541728
3259,0.3415515917884417
3260,0.34472549306459666
3261,0.3497932435067232
3262,0.34762531026335786
3263,0.34134434200515434
3264,0.34494530489622066
3265,0.3517699448530339
3266,0.3539136520102004
3267,0.3501946307903479
3268,0.34539888737615476
3269,0.34453131369322787
3270,0.3518680922748629
3271,0.3482839073524002
3272,0.3463278506412979
3273,0.3467938574877652
3274,0.3429705374989628
3275,0.3427322590646665
3276,0.35067892456350247
3277,0.34415658594162996
3278,0.34226986248631125
3279,0.34121003944026534
3280,0.3532814740642043
3281,0.3483256709969733
3282,0.34946259634553895
3283,0.34459311188745106
3284,0.3414236932746635
3285,0.3528304809381154
3286,0.3487608888425118
3287,0.34435311698716536
3288,0.3423116810558256
3289,0.33958076950439736
3290,0.34900826265004053
3291,0.3417141385807479
3292,0.342081196298284
3293,0.33852676431502193
3294,0.3416590183234412
3295,0.35095278734017993
3296,0.34841933698693583
3297,0.35131368361228754
3298,0.34287580305879767
3299,0.34723445945534825
3300,0.3491654802452434
3301,0.34387086590459526
3302,0.3453859287845202
3303,0.34409957508410305
3304,0.3428169120688084
3305,0.35144741426814685
3306,0.3483412044107421
3307,0.3423248921051498
3308,0.3434671823643456
3309,0.34003603680074707
3310,0.3507477436676498
3311,0.3493717315275807
3312,0.34503721624366507
3313,0.3403130424909355
3314,0.3442617657263417
3315,0.3545330116325173
3316,0.3501762425111345
3317,0.34888009468385994
3318,0.3478596560225999
3319,0.34636009232071807
3320,0.348028897253935
3321,0.34457862598836914
3322,0.34098746880026887
3323,0.34159903757828325
3324,0.33936800838501985
3325,0.34733114705598056
3326,0.3475698338559836
3327,0.34633011709560046
3328,0.34436445738658433
3329,0.33924262361093
3330,0.34837995038544833
3331,0.34556291369367237
3332,0.34409838767091105
3333,0.3425137041028866
3334,0.34162629254100735
3335,0.3478889012139691
3336,0.3415611146156453
3337,0.34239698958790993
3338,0.3419293450915124
3339,0.3395984222081082
3340,0.3555672838668193
3341,0.34941313064788
3342,0.3508807316053012
3343,0.34453374196675196
3344,0.3442350401858653
3345,0.35491762772079344
3346,0.34585454616664857
3347,0.34699675539308344
3348,0.34581833031059295
3349,0.34139403011188035
3350,0.3486637886890695
3351,0.3456025591566543
3352,0.34907082560633823
3353,0.3418690707565339
3354,0.34270438354862626
3355,0.3446274875116742
3356,0.3419329556059246
3357,0.34001647662525336
3358,0.3407490672158801
3359,0.3360692033590364
3360,0.3482082797722383
3361,0.3464817250809394
3362,0.3404968028718775
3363,0.3438050148408275
3364,0.3417490338983615
3365,0.3501368630523524
3366,0.3461236483301998
3367,0.3434854982313046
3368,0.3402027775926038
3369,0.34201745257889926
3370,0.3530897847877061
3371,0.3461718909011399
3372,0.3433324019770977
3373,0.34138665342133895
3374,0.3442899791662358
3375,0.349145503822437
3376,0.34070019042196353
3377,0.33810280349628985
3378,0.3371710854867273
3379,0.3362314398131095
3380,0.34959664793053935
3381,0.34621914211383537
3382,0.3438008693624134
3383,0.34034968013605793
3384,0.3431327367617079
3385,0.3467900265346874
3386,0.3400918703433896
3387,0.34509295520703653
3388,0.3410627186790971
3389,0.34392838167750145
3390,0.3488577168342496
3391,0.34648890830268547
3392,0.3444046838717027
3393,0.34002134942811385
3394,0.33776282315904443
3395,0.3536423772327171
3396,0.347235138012358
3397,0.3502545595661668
3398,0.34875046640388235
3399,0.33803702090397353
3400,0.35133218518958603
3401,0.34208220194193945
3402,0.3430742027838368
3403,0.3411553328441194
3404,0.3405982319973717
3405,0.3507765401000819
3406,0.34665192528204486
3407,0.347918325835023
3408,0.34470032438758974
3409,0.3448675639373212
3410,0.3452704270516545
3411,0.34511992224484433
3412,0.3424835532657371
3413,0.33385768779053177
3414,0.34021290508676166
3415,0.34887627776989266
3416,0.34505086447581773
3417,0.3478304736377779
3418,0.34371478178284387
3419,0.34755154138754224
3420,0.34552196751941333
3421,0.3490913278800397
3422,0.34282712502913043
3423,0.3464958517512014
3424,0.3382167424544815
3425,0.3419327181725463
3426,0.3489362614706528
3427,0.34380622306638514
3428,0.3383699098894419
3429,0.33858851928356265
3430,0.3480770895796374
3431,0.34482991424473847
3432,0.3449943521298653
3433,0.33913064150770833
3434,0.3398540446088334
3435,0.3483774134935426
3436,0.3485434486353693
3437,0.3400998283023677
3438,0.3419244582495414
3439,0.34190778508166636
3440,0.3472241478518021
3441,0.34500663807569454
3442,0.3415092059896012
3443,0.34374610402367334
3444,0.3368537492495923
3445,0.343408778186672
3446,0.3401434458484334
3447,0.3398938861267626
3448,0.34297625215585564
3449,0.34097299989589974
3450,0.3489873860000579
3451,0.3426704478165335
3452,0.34500559400921027
3453,0.33644609953746324
3454,0.33968821069425786
3455,0.3549808522393881
3456,0.3475121757215705
3457,0.34648233331924627
3458,0.3468016031359838
3459,0.33840174812915896
3460,0.3482026413452527
3461,0.3465432202027849
3462,0.3464714236988509
3463,0.34365751058602134
3464,0.3357192048849153
3465,0.34736202768057833
3466,0.3446152220087603
3467,0.343813504561905
3468,0.33860197244596874
3469,0.33472399696830873
3470,0.34587718731115674
3471,0.3439836903544497
3472,0.3397496300787965
3473,0.3360945082400456
3474,0.33768045261871715
3475,0.3461217215238524
3476,0.34195431130976717
3477,0.34633617435605074
3478,0.3376794275173471
3479,0.3383832470444608
3480,0.3447312490999206
3481,0.33979414982244005
3482,0.33799466195185324
3483,0.33724437075212965
3484,0.3328502173266135
3485,0.34803296293108915
3486,0.3392736281245208
3487,0.3421392031937591
3488,0.3350404350718191
3489,0.3335769097667095
3490,0.3450102962491926
3491,0.34173162269198204
3492,0.34107436141199315
3493,0.3403078231437147
3494,0.3310601356600927
3495,0.34512445650810053
3496,0.3415622802312709
3497,0.3410874755421946
3498,0.34425892945656106
3499,0.33891651945665846
3500,0.34859109072645833
3501,0.3459095605148757
3502,0.3376808750235345
3503,0.3414425837599542
3504,0.33914940933550686
3505,0.34343891030500745
3506,0.3400562632182413
3507,0.334835262337992
3508,0.3323669027198445
3509,0.33523589471154963
3510,0.33974816607049674
3511,0.33786860206895625
3512,0.3362090795739623
3513,0.33556187891763106
3514,0.33200698869287476
3515,0.3482316821074683
3516,0.34670878343345707
3517,0.34703572525465787
3518,0.339108091986869
3519,0.3421439858507519
3520,0.34198728868784
3521,0.34158501915695255
3522,0.3384958279034323
3523,0.3387055650722882
3524,0.3364321468782819
3525,0.3464689774454133
3526,0.3434825657813017
3527,0.3414049340673715
3528,0.33447534978882343
3529,0.3351388347050375
3530,0.3467904832983805
3531,0.34090219672061195
3532,0.3391554108089652
3533,0.33773511697438136
3534,0.33701793295292815
3535,0.349270461512006
3536,0.3436172439539728
3537,0.34195282476500044
3538,0.3393749136570071
3539,0.33866974908458297
